Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price,price_change,qty_change,elasticity,price_bracket,competition_price_bracket,competition_sales_amt,Price_avg,Item_Quantity_avg,segment,dynamic_price
97702,2019-04-15,store_601,item_957,163.03,325,4306.04,11674.28,154.63,-0.0184237461617196,-0.06876790830945556,3.7325692454632167,151-200,151-200,50254.75,167.67700000000002,16983,High,146.727
97715,2019-04-15,store_458,item_957,168.87,335,4285.52,10906.67,154.63,0.03582162792124155,0.03076923076923066,0.858956796628025,151-200,151-200,51801.049999999996,167.67700000000002,16983,High,151.983
97728,2019-04-15,store_162,item_957,166.23,345,4473.6,11241.74,154.63,-0.01563332741161849,0.029850746268656803,-1.909430122116684,151-200,151-200,53347.35,167.67700000000002,16983,High,149.607
97741,2019-04-15,store_30,item_957,176.17,329,4487.43,11359.56,154.63,0.05979666726824284,-0.04637681159420293,-0.775575190272067,151-200,151-200,50873.27,167.67700000000002,16983,High,158.553
97754,2019-04-15,store_594,item_957,175.19,332,4177.68,11470.94,154.63,-0.005562808650734996,0.00911854103343468,-1.6391973202655237,151-200,151-200,51337.159999999996,167.67700000000002,16983,High,157.671
97767,2019-04-15,store_197,item_957,171.06,340,4514.45,11147.02,154.63,-0.023574404931788306,0.024096385542168752,-1.0221418361095764,151-200,151-200,52574.2,167.67700000000002,16983,High,153.954
97780,2019-04-15,store_459,item_331,249.14,343,6592.17,9498.16,272.58,0.4564480299310183,0.008823529411764675,0.01933085221793629,201-250,251-300,93494.93999999999,253.1622,17842,High,224.226
97789,2019-04-15,store_709,item_331,256.89,368,6674.25,9382.27,272.58,0.031107008107891243,0.07288629737609331,2.3430828552619136,251-300,251-300,100309.43999999999,253.1622,17842,High,231.201
97798,2019-04-15,store_442,item_331,259.58,358,6552.72,8754.34,272.58,0.010471407995640059,-0.02717391304347827,-2.595058186520148,251-300,251-300,97583.64,253.1622,17842,High,233.62199999999999
97807,2019-04-15,store_136,item_331,262.06,360,7209.07,8824.23,272.58,0.009553894753062675,0.005586592178770999,0.5847449990989397,251-300,251-300,98128.79999999999,253.1622,17842,High,235.854
97816,2019-04-15,store_601,item_331,254.61,359,6687.08,8771.27,272.58,-0.028428604136457203,-0.002777777777777768,0.09771066368381803,251-300,251-300,97856.22,253.1622,17842,High,229.14900000000003
97825,2019-04-15,store_458,item_331,257.75,370,6807.86,8667.47,272.58,0.012332587093986769,0.03064066852367686,2.4845288575838973,251-300,251-300,100854.59999999999,253.1622,17842,High,231.975
97834,2019-04-15,store_162,item_331,257.46,372,6547.83,8749.33,272.58,-0.001125121241513205,0.00540540540540535,-4.804287045665833,251-300,251-300,101399.76,253.1622,17842,High,231.714
97843,2019-04-15,store_30,item_331,264.17,365,6651.42,8899.2,272.58,0.026062300939951877,-0.018817204301075252,-0.7220085572808982,251-300,251-300,99491.7,253.1622,17842,High,237.75300000000001
97852,2019-04-15,store_594,item_331,245.03,363,7101.06,9064.38,272.58,-0.07245334443729423,-0.005479452054794498,0.07562731710110038,201-250,251-300,98946.54,253.1622,17842,High,220.52700000000002
97861,2019-04-15,store_197,item_331,253.38,357,6549.57,9061.61,272.58,0.034077459902869034,-0.016528925619834656,-0.4850398376800103,251-300,251-300,97311.06,253.1622,17842,High,228.042
97870,2019-04-15,store_459,item_518,195.44,515,2335.54,13594.48,263.4,-0.22866840318888626,0.4425770308123249,-1.935453366710854,151-200,251-300,135651.0,202.05720000000002,24847,High,175.89600000000002
97877,2019-04-15,store_709,item_518,210.1,505,2205.83,13468.66,263.4,0.07501023331968892,-0.01941747572815533,-0.2588643558192822,201-250,251-300,133017.0,202.05720000000002,24847,High,189.09
97884,2019-04-15,store_442,item_518,202.82,485,2168.56,13907.04,263.4,-0.034650166587339326,-0.03960396039603964,1.1429659449461451,201-250,251-300,127748.99999999999,202.05720000000002,24847,High,182.538
97891,2019-04-15,store_136,item_518,200.99,497,2329.32,13447.61,263.4,-0.009022778818656874,0.024742268041237025,-2.7422004394118735,201-250,251-300,130909.79999999999,202.05720000000002,24847,High,180.89100000000002
97898,2019-04-15,store_601,item_518,208.52,507,2184.07,14537.18,263.4,0.03746455047514807,0.02012072434607637,0.5370603434685104,201-250,251-300,133543.8,202.05720000000002,24847,High,187.668
97905,2019-04-15,store_458,item_518,193.91,483,2143.12,14085.3,263.4,-0.07006522156148098,-0.047337278106508895,0.6756173327015212,151-200,251-300,127222.19999999998,202.05720000000002,24847,High,174.519
97912,2019-04-15,store_162,item_518,196.55,498,2224.95,13786.96,263.4,0.013614563457273965,0.03105590062111796,2.2810794278185593,151-200,251-300,131173.19999999998,202.05720000000002,24847,High,176.895
97919,2019-04-15,store_30,item_518,208.76,509,2195.68,14416.16,263.4,0.062121597557873276,0.02208835341365467,0.3555664097832783,201-250,251-300,134070.59999999998,202.05720000000002,24847,High,187.884
97926,2019-04-15,store_594,item_518,195.9,484,2315.55,14462.69,263.4,-0.061601839432841476,-0.0491159135559921,0.7973124505403515,151-200,251-300,127485.59999999999,202.05720000000002,24847,High,176.31
97933,2019-04-15,store_197,item_518,201.07,510,2225.97,13811.11,263.4,0.026391015824400066,0.05371900826446274,2.0355036206979316,201-250,251-300,134334.0,202.05720000000002,24847,High,180.963
97940,2019-04-15,store_459,item_631,160.63,304,3540.33,11053.25,278.23,-0.20112398667130849,-0.403921568627451,2.008321211768585,151-200,251-300,84581.92000000001,164.65240000000003,15574,High,144.567
97950,2019-04-15,store_709,item_631,170.82,304,3665.51,10756.84,278.23,0.06343771400112064,0.0,0.0,151-200,251-300,84581.92000000001,164.65240000000003,15574,High,153.738
97960,2019-04-15,store_442,item_631,165.36,310,3341.18,10719.77,278.23,-0.031963470319634535,0.019736842105263053,-0.6174812030075187,151-200,251-300,86251.3,164.65240000000003,15574,High,148.824
97970,2019-04-15,store_136,item_631,172.33,315,3493.21,10591.65,278.23,0.04215045960328978,0.016129032258064502,0.38265376961169967,151-200,251-300,87642.45000000001,164.65240000000003,15574,High,155.097
97980,2019-04-15,store_601,item_631,169.31,320,3491.57,10792.48,278.23,-0.017524516915220834,0.015873015873015817,-0.9057605382108642,151-200,251-300,89033.6,164.65240000000003,15574,High,152.37900000000002
97990,2019-04-15,store_458,item_631,161.14,309,3648.8,11209.71,278.23,-0.04825468076309736,-0.034375000000000044,0.7123661260709911,151-200,251-300,85973.07,164.65240000000003,15574,High,145.02599999999998
98000,2019-04-15,store_162,item_631,171.65,298,3619.58,11090.87,278.23,0.06522278763807887,-0.035598705501618144,-0.5458016559972152,151-200,251-300,82912.54000000001,164.65240000000003,15574,High,154.485
98010,2019-04-15,store_30,item_631,168.7,319,3433.97,10671.37,278.23,-0.017186134576172574,0.07046979865771807,-4.100386759185497,151-200,251-300,88755.37000000001,164.65240000000003,15574,High,151.82999999999998
98020,2019-04-15,store_594,item_631,158.07,297,3373.96,11200.7,278.23,-0.06301126259632484,-0.06896551724137934,1.0944950854770175,151-200,251-300,82634.31000000001,164.65240000000003,15574,High,142.263
98030,2019-04-15,store_197,item_631,166.53,319,3338.88,11134.43,278.23,0.053520592142721535,0.07407407407407418,1.3840294194904155,151-200,251-300,88755.37000000001,164.65240000000003,15574,High,149.877
98040,2019-04-15,store_459,item_867,244.93,365,2467.57,13843.82,182.21,0.4707860445565364,0.14420062695924774,0.3062975817286164,201-250,151-200,66506.65000000001,245.6456,18197,High,220.437
98048,2019-04-15,store_709,item_867,243.05,379,2621.69,14284.58,182.21,-0.007675662434164843,0.03835616438356171,-4.997114543864784,201-250,151-200,69057.59,245.6456,18197,High,218.745
98056,2019-04-15,store_442,item_867,242.26,373,2478.74,13067.71,182.21,-0.0032503600082288697,-0.0158311345646438,4.870578804982968,201-250,151-200,67964.33,245.6456,18197,High,218.034
98064,2019-04-15,store_136,item_867,253.43,347,2546.92,13308.93,182.21,0.046107487823000115,-0.06970509383378021,-1.5117955266044387,251-300,151-200,63226.87,245.6456,18197,High,228.08700000000002
98072,2019-04-15,store_601,item_867,247.57,353,2579.59,13817.91,182.21,-0.023122755790553673,0.01729106628242083,-0.747794356306126,201-250,151-200,64320.130000000005,245.6456,18197,High,222.813
98080,2019-04-15,store_458,item_867,242.36,347,2625.43,13634.1,182.21,-0.0210445530557013,-0.016997167138810165,0.8076753682447709,201-250,151-200,63226.87,245.6456,18197,High,218.12400000000002
98088,2019-04-15,store_162,item_867,232.42,370,2437.83,13038.37,182.21,-0.04101336854266391,0.06628242074927959,-1.6161174540035574,201-250,151-200,67417.7,245.6456,18197,High,209.178
98096,2019-04-15,store_30,item_867,246.84,356,2484.61,14350.24,182.21,0.06204285345495242,-0.037837837837837784,-0.6098661768564655,201-250,151-200,64866.76,245.6456,18197,High,222.156
98104,2019-04-15,store_594,item_867,254.99,364,2607.83,13452.19,182.21,0.033017339167071835,0.022471910112359605,0.6806093609981395,251-300,151-200,66324.44,245.6456,18197,High,229.491
98112,2019-04-15,store_197,item_867,244.82,371,2651.04,13446.76,182.21,-0.03988391701635363,0.019230769230769162,-0.48216851977913694,201-250,151-200,67599.91,245.6456,18197,High,220.338
98120,2019-04-15,store_459,item_164,276.15,320,5992.22,14358.37,91.91,0.1279715709500857,-0.13746630727762799,-1.074194106214775,251-300,51-100,29411.199999999997,278.2564,15432,High,248.535
98130,2019-04-15,store_709,item_164,279.68,322,6005.09,14834.27,91.91,0.012782907839942181,0.006250000000000089,0.4889341359773394,251-300,51-100,29595.02,278.2564,15432,High,251.71200000000002
98140,2019-04-15,store_442,item_164,282.87,316,5791.61,15061.84,91.91,0.011405892448512533,-0.018633540372670843,-1.6336766681594375,251-300,51-100,29043.559999999998,278.2564,15432,High,254.583
98150,2019-04-15,store_136,item_164,274.65,307,5945.59,14253.08,91.91,-0.02905928518400691,-0.02848101265822789,0.9801002494687212,251-300,51-100,28216.37,278.2564,15432,High,247.18499999999997
98160,2019-04-15,store_601,item_164,271.85,322,5725.4,14956.19,91.91,-0.010194793373384137,0.04885993485342022,-4.792636109818603,251-300,51-100,29595.02,278.2564,15432,High,244.66500000000002
98170,2019-04-15,store_458,item_164,268.21,296,6179.05,14643.33,91.91,-0.013389736987309386,-0.08074534161490687,6.030390417036289,251-300,51-100,27205.36,278.2564,15432,High,241.38899999999998
98180,2019-04-15,store_162,item_164,274.94,317,5923.36,14475.5,91.91,0.025092278438537008,0.07094594594594605,2.8274015099795187,251-300,51-100,29135.469999999998,278.2564,15432,High,247.446
98190,2019-04-15,store_30,item_164,271.82,305,5891.67,15422.44,91.91,-0.011347930457554445,-0.03785488958990535,3.335840815336062,251-300,51-100,28032.55,278.2564,15432,High,244.638
98200,2019-04-15,store_594,item_164,267.84,303,6043.43,15334.92,91.91,-0.014642042528143717,-0.006557377049180357,0.44784578630859134,251-300,51-100,27848.73,278.2564,15432,High,241.05599999999998
98210,2019-04-15,store_197,item_164,287.22,315,6197.25,15458.25,91.91,0.07235663082437305,0.03960396039603964,0.5473438984765333,251-300,51-100,28951.649999999998,278.2564,15432,High,258.49800000000005
98220,2019-04-15,store_459,item_543,94.01,341,7419.46,8917.51,66.81,-0.6726899240999931,0.08253968253968247,-0.12270093483281196,51-100,51-100,22782.21,145.1951,37245,Medium,98.71050000000001
98231,2019-04-15,store_709,item_543,98.17,351,7369.25,9084.4,66.81,0.04425061163705979,0.029325513196480912,0.6627143018272059,51-100,51-100,23450.31,145.1951,37245,Medium,103.0785
98242,2019-04-15,store_442,item_543,94.53,338,7154.78,8916.04,66.81,-0.037078537231333364,-0.03703703703703709,0.9988807488807513,51-100,51-100,22581.780000000002,145.1951,37245,Medium,99.2565
98253,2019-04-15,store_136,item_543,101.02,360,7188.05,8803.52,66.81,0.06865545329525014,0.06508875739644981,0.9480493430949777,101-150,51-100,24051.600000000002,145.1951,37245,Medium,106.071
98264,2019-04-15,store_601,item_543,96.89,352,7001.46,9231.23,66.81,-0.04088299346664026,-0.022222222222222254,0.5435566316922258,51-100,51-100,23517.120000000003,145.1951,37245,Medium,101.73450000000001
98275,2019-04-15,store_458,item_543,99.62,330,7595.15,9392.61,66.81,0.028176282382082807,-0.0625,-2.218177655677653,51-100,51-100,22047.3,145.1951,37245,Medium,104.60100000000001
98286,2019-04-15,store_162,item_543,97.62,355,7342.23,9346.85,66.81,-0.020076289901626132,0.07575757575757569,-3.773484848484854,51-100,51-100,23717.55,145.1951,37245,Medium,102.501
98297,2019-04-15,store_30,item_543,97.27,343,7049.63,8720.76,66.81,-0.0035853308748208246,-0.033802816901408406,9.428088531186871,51-100,51-100,22915.83,145.1951,37245,Medium,102.1335
98308,2019-04-15,store_594,item_543,92.59,361,6927.36,8891.26,66.81,-0.04811349850930391,0.05247813411078717,-1.0907154070419396,51-100,51-100,24118.41,145.1951,37245,Medium,97.21950000000001
98319,2019-04-15,store_197,item_543,99.99,331,7587.88,8797.28,66.81,0.07992223782265895,-0.08310249307479223,-1.0397918694317596,51-100,51-100,22114.11,145.1951,37245,Medium,104.98949999999999
98330,2019-04-15,store_459,item_861,211.27,348,3528.96,10872.11,224.13,1.1129112911291132,0.051359516616314105,0.04614879642761723,201-250,201-250,77997.24,208.63099999999997,17453,High,190.143
98342,2019-04-15,store_709,item_861,203.37,355,3739.44,10953.58,224.13,-0.03739290954702512,0.02011494252873569,-0.5379346719045558,201-250,201-250,79566.15,208.63099999999997,17453,High,183.03300000000002
98354,2019-04-15,store_442,item_861,218.29,364,3521.4,10838.95,224.13,0.07336381963908134,0.025352112676056304,0.34556696748857774,201-250,201-250,81583.31999999999,208.63099999999997,17453,High,196.46099999999998
98366,2019-04-15,store_136,item_861,210.65,338,3438.39,10420.87,224.13,-0.034999312840716446,-0.0714285714285714,2.0408563949139875,201-250,201-250,75755.94,208.63099999999997,17453,High,189.585
98378,2019-04-15,store_601,item_861,210.9,337,3523.08,10945.3,224.13,0.0011868027533823433,-0.00295857988165682,-2.49289940828413,201-250,201-250,75531.81,208.63099999999997,17453,High,189.81
98390,2019-04-15,store_458,item_861,201.28,360,3584.63,11081.81,224.13,-0.04561403508771933,0.06824925816023741,-1.4962337365898193,201-250,201-250,80686.8,208.63099999999997,17453,High,181.15200000000002
98402,2019-04-15,store_162,item_861,215.55,367,3754.37,10250.51,224.13,0.07089626391096981,0.019444444444444375,0.2742661371953583,201-250,201-250,82255.70999999999,208.63099999999997,17453,High,193.995
98414,2019-04-15,store_30,item_861,218.47,340,3579.0,10220.92,224.13,0.013546740895383769,-0.07356948228882831,-5.430788324437363,201-250,201-250,76204.2,208.63099999999997,17453,High,196.623
98426,2019-04-15,store_594,item_861,215.67,344,3644.81,11140.4,224.13,-0.012816404998397979,0.0117647058823529,-0.9179411764705828,201-250,201-250,77100.72,208.63099999999997,17453,High,194.10299999999998
98438,2019-04-15,store_197,item_861,201.7,341,3555.77,10269.92,224.13,-0.06477488755969774,-0.008720930232558155,0.1346344325881042,201-250,201-250,76428.33,208.63099999999997,17453,High,181.53
98450,2019-04-15,store_459,item_794,280.43,362,2899.39,8552.28,136.57,0.39033217649975227,0.061583577712609916,0.15777222945044347,251-300,101-150,49438.34,185.43362416107382,61097,High,252.387
98461,2019-04-15,store_709,item_794,296.75,382,2927.12,8179.47,136.57,0.05819634133295293,0.05524861878453047,0.9493486621167824,251-300,101-150,52169.74,185.43362416107382,61097,High,267.075
98472,2019-04-15,store_442,item_794,293.08,361,2920.94,8293.85,136.57,-0.012367312552653775,-0.054973821989528826,4.445090374766388,251-300,101-150,49301.77,185.43362416107382,61097,High,263.772
98483,2019-04-15,store_136,item_794,308.38,358,2908.8,8862.83,136.57,0.05220417633410679,-0.008310249307479256,-0.15918744228993578,301-350,101-150,48892.06,185.43362416107382,61097,High,277.54200000000003
98494,2019-04-15,store_601,item_794,300.39,371,2787.95,8457.03,136.57,-0.025909592061742037,0.036312849162011274,-1.401521454891242,301-350,101-150,50667.469999999994,185.43362416107382,61097,High,270.351
98505,2019-04-15,store_458,item_794,288.34,365,2743.4,8148.56,136.57,-0.04011451779353514,-0.016172506738544423,0.40315844806567225,251-300,101-150,49848.049999999996,185.43362416107382,61097,High,259.506
98516,2019-04-15,store_162,item_794,289.48,365,2670.05,8396.04,136.57,0.003953665811195162,0.0,0.0,251-300,101-150,49848.049999999996,185.43362416107382,61097,High,260.53200000000004
98527,2019-04-15,store_30,item_794,295.65,382,2751.42,8588.15,136.57,0.02131408042006333,0.046575342465753344,2.1851912701760816,251-300,101-150,52169.74,185.43362416107382,61097,High,266.085
98538,2019-04-15,store_594,item_794,283.68,381,2803.34,8805.27,136.57,-0.040487062404870544,-0.002617801047120394,0.06465771759240986,251-300,101-150,52033.17,185.43362416107382,61097,High,255.312
98549,2019-04-15,store_197,item_794,296.58,375,2694.75,8590.76,136.57,0.045473773265651385,-0.015748031496062964,-0.34631019959714315,251-300,101-150,51213.75,185.43362416107382,61097,High,266.92199999999997
98560,2019-04-15,store_459,item_521,77.73,313,3890.1,8312.21,132.15,-0.7379121990693911,-0.16533333333333333,0.22405556317112177,51-100,101-150,41362.950000000004,76.1472,16250,Medium,81.6165
98568,2019-04-15,store_709,item_521,72.97,315,4059.84,8101.49,132.15,-0.06123761739354183,0.006389776357827559,-0.10434397401133098,51-100,101-150,41627.25,76.1472,16250,Medium,76.6185
98576,2019-04-15,store_442,item_521,74.24,326,3950.27,8454.05,132.15,0.017404412772372257,0.03492063492063502,2.0064241969753778,51-100,101-150,43080.9,76.1472,16250,Medium,77.952
98584,2019-04-15,store_136,item_521,79.48,317,3792.18,8490.74,132.15,0.0705818965517242,-0.027607361963190136,-0.39113941834870875,51-100,101-150,41891.55,76.1472,16250,Medium,83.45400000000001
98592,2019-04-15,store_601,item_521,74.97,335,3910.57,7950.16,132.15,-0.05674383492702573,0.056782334384858135,-1.000678478250226,51-100,101-150,44270.25,76.1472,16250,Medium,78.7185
98600,2019-04-15,store_458,item_521,77.71,332,3895.46,7691.65,132.15,0.036547952514339066,-0.008955223880596996,-0.2450266913607142,51-100,101-150,43873.8,76.1472,16250,Medium,81.5955
98608,2019-04-15,store_162,item_521,73.02,331,3964.72,7967.37,132.15,-0.060352592973877184,-0.003012048192771122,0.049907519202610676,51-100,101-150,43741.65,76.1472,16250,Medium,76.67099999999999
98616,2019-04-15,store_30,item_521,73.0,341,3817.66,8162.75,132.15,-0.0002738975623116646,0.030211480362537735,-110.30211480363768,51-100,101-150,45063.15,76.1472,16250,Medium,76.65
98624,2019-04-15,store_594,item_521,77.34,335,4007.03,7850.01,132.15,0.05945205479452054,-0.017595307917888547,-0.29595794424098254,51-100,101-150,44270.25,76.1472,16250,Medium,81.20700000000001
98632,2019-04-15,store_197,item_521,79.16,336,4174.67,8189.47,132.15,0.02353245409878446,0.0029850746268655914,0.1268492701328495,51-100,101-150,44402.4,76.1472,16250,Medium,83.118
98640,2019-04-15,store_459,item_886,272.04,469,7176.24,13261.09,125.25,2.4365841334007077,0.39583333333333326,0.16245420295866164,251-300,101-150,58742.25,272.2466,22588,High,244.836
98651,2019-04-15,store_709,item_886,269.8,445,7290.51,12900.37,125.25,-0.00823408322305541,-0.05117270788912576,6.214742613463308,251-300,101-150,55736.25,272.2466,22588,High,242.82000000000002
98662,2019-04-15,store_442,item_886,272.03,461,7099.85,13894.17,125.25,0.00826538176426972,0.035955056179775235,4.35007809744551,251-300,101-150,57740.25,272.2466,22588,High,244.82699999999997
98673,2019-04-15,store_136,item_886,286.9,441,6777.25,13765.06,125.25,0.054663088629930634,-0.04338394793926248,-0.7936607503643274,251-300,101-150,55235.25,272.2466,22588,High,258.21
98684,2019-04-15,store_601,item_886,279.36,460,7059.17,12723.74,125.25,-0.026280934123387834,0.04308390022675734,-1.6393595457634924,251-300,101-150,57615.0,272.2466,22588,High,251.424
98695,2019-04-15,store_458,item_886,266.07,441,7428.24,12789.45,125.25,-0.04757302405498287,-0.04130434782608694,0.8682304445971132,251-300,101-150,55235.25,272.2466,22588,High,239.463
98706,2019-04-15,store_162,item_886,264.21,441,7042.13,13844.26,125.25,-0.006990641560491673,0.0,-0.0,251-300,101-150,55235.25,272.2466,22588,High,237.789
98717,2019-04-15,store_30,item_886,277.16,470,6775.83,13671.34,125.25,0.04901404186064129,0.06575963718820854,1.3416489375672997,251-300,101-150,58867.5,272.2466,22588,High,249.44400000000002
98728,2019-04-15,store_594,item_886,286.18,438,7163.29,13169.32,125.25,0.032544378698224685,-0.06808510638297871,-2.092069632495175,251-300,101-150,54859.5,272.2466,22588,High,257.562
98739,2019-04-15,store_197,item_886,285.57,443,7113.23,13818.15,125.25,-0.0021315256132504734,0.011415525114155223,-5.355565536342348,251-300,101-150,55485.75,272.2466,22588,High,257.013
98750,2019-04-15,store_459,item_62,89.67,329,3747.28,10213.24,212.48,-0.6859964281962391,-0.2573363431151241,0.37512781778144966,51-100,201-250,69905.92,144.543,40159,Medium,94.15350000000001
98762,2019-04-15,store_709,item_62,82.67,334,3785.5,10732.98,212.48,-0.07806401249024197,0.015197568389057725,-0.1946808510638295,51-100,201-250,70968.31999999999,144.543,40159,Medium,86.8035
98774,2019-04-15,store_442,item_62,86.23,325,3606.48,10620.96,212.48,0.04306277972662387,-0.026946107784431184,-0.6257400928480138,51-100,201-250,69056.0,144.543,40159,Medium,90.54150000000001
98786,2019-04-15,store_136,item_62,84.03,309,3789.91,10670.11,212.48,-0.025513162472457385,-0.04923076923076919,1.9296223776223758,51-100,201-250,65656.31999999999,144.543,40159,Medium,88.23150000000001
98798,2019-04-15,store_601,item_62,81.5,327,3577.95,10170.91,212.48,-0.030108294656670198,0.058252427184465994,-1.9347634214666733,51-100,201-250,69480.95999999999,144.543,40159,Medium,85.575
98810,2019-04-15,store_458,item_62,89.86,312,3740.99,10716.9,212.48,0.10257668711656431,-0.04587155963302747,-0.4471928361353759,51-100,201-250,66293.76,144.543,40159,Medium,94.35300000000001
98822,2019-04-15,store_162,item_62,89.22,322,3817.76,10107.49,212.48,-0.00712219007344761,0.03205128205128216,-4.50020032051282,51-100,201-250,68418.56,144.543,40159,Medium,93.681
98834,2019-04-15,store_30,item_62,86.47,321,3718.12,11039.33,212.48,-0.030822685496525448,-0.0031055900621117516,0.10075663466967652,51-100,201-250,68206.08,144.543,40159,Medium,90.79350000000001
98846,2019-04-15,store_594,item_62,84.77,331,3810.18,10140.61,212.48,-0.019659997687059172,0.031152647975077885,-1.5845702767088083,51-100,201-250,70330.87999999999,144.543,40159,Medium,89.0085
98858,2019-04-15,store_197,item_62,81.61,313,3840.44,10360.29,212.48,-0.03727733868113714,-0.05438066465256797,1.4588129565184156,51-100,201-250,66506.23999999999,144.543,40159,Medium,85.6905
98870,2019-04-15,store_459,item_365,103.71,330,3213.55,9728.68,218.96,0.2708001470408037,0.054313099041533475,0.20056524944703844,101-150,201-250,72256.8,174.3915,34758,High,93.339
98877,2019-04-15,store_709,item_365,103.37,320,3320.11,9553.17,218.96,-0.0032783723845336565,-0.030303030303030276,9.243315508021777,101-150,201-250,70067.2,174.3915,34758,High,93.033
98884,2019-04-15,store_442,item_365,101.47,318,3267.09,9207.29,218.96,-0.018380574634807023,-0.006249999999999978,0.34003289473684056,101-150,201-250,69629.28,174.3915,34758,High,91.32300000000001
98891,2019-04-15,store_136,item_365,97.82,335,3076.83,9734.04,218.96,-0.03597122302158284,0.053459119496855445,-1.4861635220125768,51-100,201-250,73351.6,174.3915,34758,High,88.038
98898,2019-04-15,store_601,item_365,106.98,322,3120.62,9176.14,218.96,0.09364138213044382,-0.03880597014925369,-0.41441048034934386,101-150,201-250,70505.12,174.3915,34758,High,96.28200000000001
98905,2019-04-15,store_458,item_365,101.88,331,3280.36,9370.11,218.96,-0.04767246214245657,0.02795031055900621,-0.5862988673730356,101-150,201-250,72475.76000000001,174.3915,34758,High,91.692
98912,2019-04-15,store_162,item_365,99.43,318,3214.22,9419.84,218.96,-0.024047899489595514,-0.0392749244712991,1.6331956347493743,51-100,201-250,69629.28,174.3915,34758,High,89.48700000000001
98919,2019-04-15,store_30,item_365,102.28,339,3348.05,9219.45,218.96,0.028663381273257516,0.0660377358490567,2.3039059913935858,101-150,201-250,74227.44,174.3915,34758,High,92.052
98926,2019-04-15,store_594,item_365,99.58,328,3374.74,9036.39,218.96,-0.02639812280015641,-0.03244837758112096,1.2291926144433536,51-100,201-250,71818.88,174.3915,34758,High,89.622
98933,2019-04-15,store_197,item_365,102.81,316,3073.82,9468.35,218.96,0.03243623217513569,-0.03658536585365857,-1.1279166352035004,101-150,201-250,69191.36,174.3915,34758,High,92.52900000000001
98940,2019-04-15,store_459,item_643,171.17,422,5814.79,10571.2,262.15,0.664915864215543,0.33544303797468356,0.5044894490078587,151-200,251-300,110627.29999999999,173.61079999999998,21794,High,154.053
98948,2019-04-15,store_709,item_643,181.31,433,5775.49,10908.77,262.15,0.05923935269030789,0.026066350710900466,0.44001748039298144,151-200,251-300,113510.95,173.61079999999998,21794,High,163.179
98956,2019-04-15,store_442,item_643,180.75,426,5541.93,11211.44,262.15,-0.0030886327284761483,-0.0161662817551963,5.2341224018474755,151-200,251-300,111675.9,173.61079999999998,21794,High,162.675
98964,2019-04-15,store_136,item_643,166.11,426,5949.11,11176.67,262.15,-0.08099585062240655,0.0,-0.0,151-200,251-300,111675.9,173.61079999999998,21794,High,149.49900000000002
98972,2019-04-15,store_601,item_643,176.29,435,5938.42,11014.76,262.15,0.06128469086749733,0.021126760563380254,0.34473145355433205,151-200,251-300,114035.24999999999,173.61079999999998,21794,High,158.661
98980,2019-04-15,store_458,item_643,175.76,418,5461.78,10676.39,262.15,-0.0030064098927903293,-0.039080459770114984,12.999045760138637,151-200,251-300,109578.7,173.61079999999998,21794,High,158.184
98988,2019-04-15,store_162,item_643,167.29,451,5526.44,11268.39,262.15,-0.04819071461083291,0.07894736842105265,-1.6382278009072289,151-200,251-300,118229.65,173.61079999999998,21794,High,150.561
98996,2019-04-15,store_30,item_643,177.42,444,5789.57,11502.95,262.15,0.06055352979855333,-0.01552106430155209,-0.2563197282336281,151-200,251-300,116394.59999999999,173.61079999999998,21794,High,159.678
99004,2019-04-15,store_594,item_643,181.39,456,5659.62,11413.49,262.15,0.02237628226806443,0.027027027027026973,1.2078426033085985,151-200,251-300,119540.4,173.61079999999998,21794,High,163.251
99012,2019-04-15,store_197,item_643,166.4,428,5743.03,11417.95,262.15,-0.08263961629637784,-0.06140350877192979,0.7430275154196373,151-200,251-300,112200.2,173.61079999999998,21794,High,149.76000000000002
99020,2019-04-15,store_459,item_156,60.56,318,4008.83,13722.91,279.71,-0.6360576923076924,-0.2570093457943925,0.40406609164953616,51-100,251-300,88947.78,60.7222,16015,Medium,63.58800000000001
99030,2019-04-15,store_709,item_156,58.24,326,3832.3,13132.92,279.71,-0.03830911492734479,0.02515723270440251,-0.6566905226631964,51-100,251-300,91185.45999999999,60.7222,16015,Medium,61.15200000000001
99040,2019-04-15,store_442,item_156,60.24,309,3802.96,12641.23,279.71,0.03434065934065944,-0.05214723926380371,-1.5185276073619598,51-100,251-300,86430.39,60.7222,16015,Medium,63.252
99050,2019-04-15,store_136,item_156,63.07,335,4103.15,12883.99,279.71,0.04697875166002663,0.08414239482200658,1.7910734502041235,51-100,251-300,93702.84999999999,60.7222,16015,Medium,66.2235
99060,2019-04-15,store_601,item_156,61.37,327,4101.66,13110.51,279.71,-0.02695417789757415,-0.023880597014925398,0.8859701492537314,51-100,251-300,91465.17,60.7222,16015,Medium,64.4385
99070,2019-04-15,store_458,item_156,61.4,310,3848.55,12645.26,279.71,0.0004888381945575837,-0.051987767584097844,-106.34964322120668,51-100,251-300,86710.09999999999,60.7222,16015,Medium,64.47
